ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
3,Mañana,Global,K11,28,09:37,"(50.0, 33.0)",9.0,4.0
3,Mañana,Global,K11,47,09:47,"(32.0, 39.0)",18.97,11.0
3,Mañana,Global,K11,60,09:57,"(50.0, 31.0)",19.7,22.0
3,Mañana,Global,K11,24,10:07,"(69.0, 35.0)",19.42,17.0
3,Mañana,Global,K11,DEPOT (RETORNO),10:27,N/A,61.47,0.0
3,Tarde,Global,K12,DEPOT,15:00,N/A,0.0,0.0
3,Tarde,Global,K12,22,15:07,"(100.0, 61.0)",32.02,13.0
3,Tarde,Global,K12,63,15:19,"(76.0, 40.0)",31.89,18.0
3,Tarde,Global,K12,13,15:27,"(66.0, 42.0)",10.2,16.0
3,Tarde,Global,K12,40,15:37,"(48.0, 54.0)",21.63,21.0
3,Tarde,Global,K12,61,15:42,"(49.0, 52.0)",2.24,13.0
3,Tarde,Global,K12,75,15:49,"(57.0, 51.0)",8.06,19.0
3,Tarde,Global,K12,DEPOT (RETORNO),16:07,N/A,53.91,0.0
4,Mañana,Global,K21,DEPOT,11:00,N/A,0.0,0.0
4,Mañana,Global,K21,32,11:15,"(48.0, 42.0)",66.6,2.0
4,Mañana,Global,K21,26,11:25,"(29.0, 35.0)",20.25,12.0
4,Mañana,Global,K21,21,11:34,"(36.0, 21.0)",15.65,15.0
4,Mañana,Global,K21,62,11:42,"(39.0, 10.0)",11.4,22.0
4,Mañana,Global,K21,17,11:49,"(40.0, 3.0)",7.07,6.0
4,Mañana,Global,K21,44,11:54,"(40.0, 1.0)",2.0,3.0
4,Mañana,Global,K21,69,12:01,"(46.0, 6.0)",7.81,9.0
4,Mañana,Global,K21,58,12:10,"(31.0, 11.0)",15.81,21.0
4,Mañana,Global,K21,76,12:17,"(34.0, 21.0)",10.44,6.0
4,Mañana,Global,K21,35,12:33,"(77.0, 18.0)",43.1,2.0
4,Mañana,Global,K21,DEPOT (RETORNO),12:56,N/A,75.5,0.0
4,Tarde,Global,K22,DEPOT,17:00,N/A,0.0,0.0
4,Tarde,Global,K22,65,17:20,"(33.0, 51.0)",71.85,6.0
4,Tarde,Global,K22,16,17:30,"(20.0, 43.0)",15.26,2.0
4,Tarde,Global,K22,42,17:38,"(26.0, 38.0)",7.81,13.0
4,Tarde,Global,K22,27,17:53,"(14.0, 9.0)",31.38,4.0
4,Tarde,Global,K22,36,18:02,"(2.0, 4.0)",13.0,2.0
4,Tarde,Global,K22,66,18:11,"(0.0, 15.0)",11.18,2.0
4,Tarde,Global,K22,70,18:19,"(3.0, 26.0)",11.4,9.0
4,Tarde,Global,K22,57,18:26,"(7.0, 30.0)",5.66,7.0
4,Tarde,Global,K22,48,18:33,"(14.0, 24.0)",9.22,2.0
4,Tarde,Global,K22,20,18:41,"(21.0, 19.0)",8.6,12.0
4,Tarde,Global,K22,56,18:53,"(10.0, 45.0)",28.23,14.0
4,Tarde,Global,K22,10,19:01,"(3.0, 54.0)",11.4,23.0
4,Tarde,Global,K22,34,19:11,"(21.0, 50.0)",18.44,1.0
4,Tarde,Global,K22,55,19:19,"(15.0, 63.0)",14.32,2.0
4,Tarde,Global,K22,DEPOT (RETORNO),19:42,N/A,82.28,0.0
5,Mañana,Global,K11,DEPOT,09:00,N/A,0.0,0.0
5,Mañana,Global,K11,50,09:03,"(82.0, 98.0)",11.66,13.0
5,Mañana,Global,K11,7,09:28,"(65.0, 22.0)",77.88,23.0
5,Mañana,Global,K11,31,09:34,"(60.0, 25.0)",5.83,9.0
5,Mañana,Global,K11,79,09:43,"(51.0, 16.0)",12.73,2.0
5,Mañana,Global,K11,9,09:52,"(59.0, 2.0)",16.12,9.0
5,Mañana,Global,K11,3,10:00,"(70.0, 6.0)",11.7,22.0
5,Mañana,Global,K11,38,10:05,"(68.0, 6.0)",2.0,14.0
5,Mañana,Global,K11,25,10:14,"(69.0, 22.0)",16.03,7.0
5,Mañana,Global,K11,DEPOT (RETORNO),10:37,N/A,73.68,0.0
5,Tarde,Global,K12,DEPOT,15:00,N/A,0.0,0.0
5,Tarde,Global,K12,41,15:04,"(98.0, 73.0)",19.92,13.0
5,Tarde,Global,K12,14,15:13,"(79.0, 74.0)",19.03,12.0
5,Tarde,Global,K12,43,15:21,"(69.0, 76.0)",10.2,23.0
5,Tarde,Global,K12,74,15:30,"(75.0, 92.0)",17.09,12.0
5,Tarde,Global,K12,DEPOT (RETORNO),15:39,N/A,17.0,0.0
