ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
2,Tarde,Global,K22,DEPOT (RETORNO),18:26,N/A,93.43,0.0
3,Mañana,Global,K11,DEPOT,09:00,N/A,0.0,0.0
3,Mañana,Global,K11,17,09:27,"(61.0, 97.0)",104.79,21.0
3,Mañana,Global,K11,24,09:32,"(60.0, 98.0)",1.41,20.0
3,Mañana,Global,K11,27,09:39,"(64.0, 102.0)",5.66,22.0
3,Mañana,Global,K11,40,09:44,"(66.0, 102.0)",2.0,19.0
3,Mañana,Global,K11,31,10:02,"(52.0, 54.0)",50.0,13.0
3,Mañana,Global,K11,DEPOT (RETORNO),10:22,N/A,62.43,0.0
3,Tarde,Global,K12,DEPOT,15:00,N/A,0.0,0.0
3,Tarde,Global,K12,54,15:11,"(32.0, 50.0)",50.7,11.0
3,Tarde,Global,K12,42,15:18,"(28.0, 56.0)",7.21,24.0
3,Tarde,Global,K12,22,15:24,"(26.0, 54.0)",2.83,2.0
3,Tarde,Global,K12,37,15:29,"(26.0, 52.0)",2.0,2.0
3,Tarde,Global,K12,52,15:44,"(8.0, 92.0)",43.86,4.0
3,Tarde,Global,K12,26,15:49,"(8.0, 92.0)",0.0,13.0
3,Tarde,Global,K12,16,15:55,"(6.0, 94.0)",2.83,20.0
3,Tarde,Global,K12,9,16:02,"(1.0, 89.0)",7.07,4.0
3,Tarde,Global,K12,30,16:18,"(30.0, 52.0)",47.01,7.0
3,Tarde,Global,K12,48,16:24,"(26.0, 50.0)",4.47,8.0
3,Tarde,Global,K12,DEPOT (RETORNO),16:43,N/A,49.5,0.0
4,Mañana,Global,K21,DEPOT,11:00,N/A,0.0,0.0
4,Mañana,Global,K21,39,11:15,"(56.0, 56.0)",66.29,6.0
4,Mañana,Global,K21,36,11:21,"(54.0, 60.0)",4.47,18.0
4,Mañana,Global,K21,43,11:32,"(58.0, 82.0)",22.36,2.0
4,Mañana,Global,K21,21,11:38,"(56.0, 84.0)",2.83,18.0
4,Mañana,Global,K21,38,11:44,"(52.0, 90.0)",7.21,19.0
4,Mañana,Global,K21,8,11:51,"(51.0, 81.0)",9.06,2.0
4,Mañana,Global,K21,34,12:01,"(56.0, 62.0)",19.65,14.0
4,Mañana,Global,K21,49,12:07,"(58.0, 58.0)",4.47,15.0
4,Mañana,Global,K21,DEPOT (RETORNO),12:29,N/A,69.07,0.0
4,Tarde,Global,K22,DEPOT,17:00,N/A,0.0,0.0
4,Tarde,Global,K22,50,17:18,"(52.0, 56.0)",64.14,7.0
4,Tarde,Global,K22,12,17:33,"(60.0, 88.0)",32.98,26.0
4,Tarde,Global,K22,3,17:41,"(59.0, 95.0)",7.07,16.0
4,Tarde,Global,K22,13,17:59,"(58.0, 54.0)",41.01,21.0
4,Tarde,Global,K22,5,18:07,"(51.0, 53.0)",7.07,20.0
4,Tarde,Global,K22,DEPOT (RETORNO),18:30,N/A,61.06,0.0
5,Mañana,Global,K11,DEPOT,09:00,N/A,0.0,0.0
5,Mañana,Global,K11,57,09:13,"(64.0, 24.0)",50.54,24.0
5,Mañana,Global,K11,51,09:21,"(76.0, 26.0)",12.17,7.0
5,Mañana,Global,K11,23,09:29,"(66.0, 24.0)",10.2,21.0
5,Mañana,Global,K11,7,09:35,"(63.0, 19.0)",5.83,19.0
5,Mañana,Global,K11,DEPOT (RETORNO),09:52,N/A,47.54,0.0
