ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
6,Mañana,14,K11,38,09:50,"(20.0, 20.0)",2.83,8.0
6,Mañana,14,K11,99,09:55,"(19.0, 21.0)",1.41,10.0
6,Mañana,14,K11,152,10:01,"(22.0, 22.0)",3.16,18.0
6,Mañana,14,K11,93,10:06,"(22.0, 22.0)",0.0,2.0
6,Mañana,14,K11,60,10:11,"(21.0, 24.0)",2.24,28.0
6,Mañana,14,K11,DEPOT (RETORNO),10:21,N/A,17.8,0.0
6,Tarde,14,K12,DEPOT,15:00,N/A,0.0,0.0
6,Tarde,14,K12,97,15:03,"(22.0, 27.0)",15.26,11.0
6,Tarde,14,K12,DEPOT (RETORNO),15:12,N/A,15.26,0.0
7,Mañana,1,K11,DEPOT,09:00,N/A,0.0,0.0
7,Mañana,1,K11,149,09:05,"(25.0, 55.0)",22.36,17.0
7,Mañana,1,K11,63,09:11,"(24.0, 58.0)",3.16,19.0
7,Mañana,1,K11,160,09:17,"(26.0, 59.0)",2.24,29.0
7,Mañana,1,K11,127,09:24,"(27.0, 68.0)",9.06,7.0
7,Mañana,1,K11,64,09:29,"(27.0, 69.0)",1.0,10.0
7,Mañana,1,K11,182,09:36,"(31.0, 76.0)",8.06,25.0
7,Mañana,1,K11,132,09:44,"(37.0, 69.0)",9.22,11.0
7,Mañana,1,K11,33,09:49,"(35.0, 69.0)",2.0,23.0
7,Mañana,1,K11,91,09:55,"(31.0, 67.0)",4.47,3.0
7,Mañana,1,K11,109,10:02,"(31.0, 62.0)",5.0,23.0
7,Mañana,1,K11,11,10:07,"(30.0, 60.0)",2.24,16.0
7,Mañana,1,K11,190,10:12,"(30.0, 60.0)",0.0,16.0
7,Mañana,1,K11,DEPOT (RETORNO),10:23,N/A,25.5,0.0
7,Tarde,1,K12,DEPOT,15:00,N/A,0.0,0.0
7,Tarde,1,K12,89,15:04,"(26.0, 52.0)",19.24,9.0
7,Tarde,1,K12,DEPOT (RETORNO),15:13,N/A,19.24,0.0
8,Mañana,6,K11,DEPOT,09:00,N/A,0.0,0.0
8,Mañana,6,K11,52,09:07,"(49.0, 58.0)",26.93,10.0
8,Mañana,6,K11,104,09:13,"(52.0, 64.0)",6.71,16.0
8,Mañana,6,K11,162,09:19,"(55.0, 65.0)",3.16,37.0
8,Mañana,6,K11,72,09:25,"(57.0, 68.0)",3.61,15.0
8,Mañana,6,K11,66,09:33,"(62.0, 77.0)",10.3,20.0
8,Mañana,6,K11,137,09:40,"(63.0, 69.0)",8.06,6.0
8,Mañana,6,K11,36,09:46,"(63.0, 65.0)",4.0,8.0
8,Mañana,6,K11,136,09:51,"(62.0, 63.0)",2.24,17.0
8,Mañana,6,K11,121,09:58,"(57.0, 58.0)",7.07,28.0
8,Mañana,6,K11,10,10:04,"(55.0, 60.0)",2.83,16.0
8,Mañana,6,K11,DEPOT (RETORNO),10:17,N/A,32.02,0.0
9,Mañana,8,K11,DEPOT,09:00,N/A,0.0,0.0
9,Mañana,8,K11,193,09:07,"(15.0, 14.0)",29.0,11.0
9,Mañana,8,K11,15,09:13,"(15.0, 10.0)",4.0,20.0
9,Mañana,8,K11,120,09:19,"(13.0, 13.0)",3.61,9.0
9,Mañana,8,K11,45,09:25,"(11.0, 14.0)",2.24,18.0
9,Mañana,8,K11,39,09:32,"(5.0, 5.0)",10.82,16.0
9,Mañana,8,K11,141,09:38,"(5.0, 6.0)",1.0,7.0
9,Mañana,8,K11,87,09:46,"(4.0, 18.0)",12.04,35.0
9,Mañana,8,K11,17,09:52,"(10.0, 20.0)",6.32,19.0
9,Mañana,8,K11,142,09:58,"(10.0, 17.0)",3.0,27.0
9,Mañana,8,K11,192,10:04,"(12.0, 17.0)",2.0,15.0
9,Mañana,8,K11,DEPOT (RETORNO),10:16,N/A,29.21,0.0
10,Mañana,11,K11,DEPOT,09:00,N/A,0.0,0.0
10,Mañana,11,K11,22,09:04,"(45.0, 20.0)",18.03,11.0
10,Mañana,11,K11,73,09:10,"(47.0, 16.0)",4.47,25.0
10,Mañana,11,K11,198,09:16,"(50.0, 15.0)",3.16,19.0
10,Mañana,11,K11,76,09:22,"(49.0, 11.0)",4.12,18.0
10,Mañana,11,K11,134,09:28,"(46.0, 10.0)",3.16,23.0
10,Mañana,11,K11,23,09:33,"(45.0, 10.0)",1.0,18.0
10,Mañana,11,K11,42,09:39,"(42.0, 7.0)",4.24,5.0
10,Mañana,11,K11,146,09:46,"(39.0, 10.0)",4.24,10.0
10,Mañana,11,K11,172,09:52,"(44.0, 13.0)",5.83,28.0
10,Mañana,11,K11,75,09:58,"(46.0, 13.0)",2.0,8.0
10,Mañana,11,K11,74,10:04,"(44.0, 17.0)",4.47,9.0
10,Mañana,11,K11,DEPOT (RETORNO),10:13,N/A,20.12,0.0
11,Mañana,10,K11,DEPOT,09:00,N/A,0.0,0.0
11,Mañana,10,K11,3,09:04,"(35.0, 17.0)",18.0,7.0
11,Mañana,10,K11,116,09:10,"(36.0, 16.0)",1.41,10.0
11,Mañana,10,K11,179,09:15,"(35.0, 16.0)",1.0,29.0
11,Mañana,10,K11,58,09:21,"(32.0, 12.0)",5.0,7.0
11,Mañana,10,K11,16,09:28,"(30.0, 5.0)",7.28,8.0
11,Mañana,10,K11,44,09:35,"(23.0, 3.0)",7.28,7.0
11,Mañana,10,K11,143,09:42,"(21.0, 10.0)",7.28,13.0
11,Mañana,10,K11,43,09:48,"(24.0, 12.0)",3.61,5.0
11,Mañana,10,K11,173,09:53,"(26.0, 13.0)",2.24,12.0
11,Mañana,10,K11,145,09:59,"(30.0, 15.0)",4.47,16.0
11,Mañana,10,K11,88,10:05,"(28.0, 18.0)",3.61,26.0
11,Mañana,10,K11,DEPOT (RETORNO),10:15,N/A,18.38,0.0
12,Mañana,2,K11,DEPOT,09:00,N/A,0.0,0.0
12,Mañana,2,K11,19,09:04,"(20.0, 40.0)",15.81,12.0
12,Mañana,2,K11,115,09:11,"(12.0, 42.0)",8.25,21.0
12,Mañana,2,K11,9,09:16,"(10.0, 43.0)",2.24,9.0
12,Mañana,2,K11,175,09:22,"(7.0, 43.0)",3.0,27.0
12,Mañana,2,K11,46,09:28,"(6.0, 38.0)",5.1,16.0
12,Mañana,2,K11,126,09:34,"(7.0, 38.0)",1.0,28.0
12,Mañana,2,K11,200,09:40,"(12.0, 38.0)",5.0,5.0
12,Mañana,2,K11,84,09:46,"(14.0, 37.0)",2.24,11.0
12,Mañana,2,K11,85,09:52,"(11.0, 31.0)",6.71,7.0
12,Mañana,2,K11,18,09:59,"(5.0, 30.0)",6.08,2.0
12,Mañana,2,K11,114,10:05,"(5.0, 25.0)",5.0,23.0
12,Mañana,2,K11,174,10:12,"(11.0, 28.0)",6.71,6.0
12,Mañana,2,K11,6,10:18,"(15.0, 30.0)",4.47,26.0
12,Mañana,2,K11,DEPOT (RETORNO),10:28,N/A,20.62,0.0
12,Tarde,2,K12,DEPOT,15:00,N/A,0.0,0.0
12,Tarde,2,K12,167,15:03,"(21.0, 36.0)",14.04,19.0
12,Tarde,2,K12,61,15:09,"(17.0, 34.0)",4.47,3.0
12,Tarde,2,K12,119,15:14,"(17.0, 33.0)",1.0,41.0
12,Tarde,2,K12,DEPOT (RETORNO),15:23,N/A,18.11,0.0
13,Mañana,9,K11,DEPOT,09:00,N/A,0.0,0.0
13,Mañana,9,K11,113,09:01,"(31.0, 32.0)",5.0,29.0
13,Mañana,9,K11,14,09:08,"(30.0, 25.0)",7.07,23.0
13,Mañana,9,K11,138,09:14,"(32.0, 22.0)",3.61,9.0
13,Mañana,9,K11,118,09:20,"(27.0, 23.0)",5.1,3.0
13,Mañana,9,K11,98,09:26,"(25.0, 21.0)",2.83,12.0
13,Mañana,9,K11,96,09:31,"(25.0, 24.0)",3.0,20.0
13,Mañana,9,K11,95,09:37,"(26.0, 27.0)",3.16,27.0
13,Mañana,9,K11,184,09:43,"(26.0, 29.0)",2.0,27.0
13,Mañana,9,K11,7,09:48,"(25.0, 30.0)",1.41,3.0
13,Mañana,9,K11,148,09:54,"(25.0, 32.0)",2.0,25.0
13,Mañana,9,K11,90,09:59,"(26.0, 35.0)",3.16,15.0
13,Mañana,9,K11,DEPOT (RETORNO),10:07,N/A,9.0,0.0
13,Tarde,9,K12,DEPOT,15:00,N/A,0.0,0.0
13,Tarde,9,K12,157,15:00,"(33.0, 34.0)",2.24,19.0
13,Tarde,9,K12,DEPOT (RETORNO),15:06,N/A,2.24,0.0
14,Mañana,0,K11,DEPOT,09:00,N/A,0.0,0.0
14,Mañana,0,K11,47,09:09,"(2.0, 48.0)",35.47,1.0
14,Mañana,0,K11,125,09:16,"(8.0, 52.0)",7.21,10.0
14,Mañana,0,K11,169,09:22,"(9.0, 56.0)",4.12,13.0
14,Mañana,0,K11,48,09:27,"(8.0, 56.0)",1.0,27.0
14,Mañana,0,K11,37,09:34,"(2.0, 60.0)",7.21,5.0
14,Mañana,0,K11,144,09:40,"(5.0, 64.0)",5.0,11.0
14,Mañana,0,K11,50,09:46,"(6.0, 68.0)",4.12,30.0
14,Mañana,0,K11,65,09:54,"(15.0, 77.0)",12.73,9.0
14,Mañana,0,K11,12,10:03,"(20.0, 65.0)",13.0,12.0
14,Mañana,0,K11,176,10:08,"(17.0, 64.0)",3.16,14.0
14,Mañana,0,K11,108,10:14,"(17.0, 63.0)",1.0,19.0
14,Mañana,0,K11,20,10:20,"(15.0, 60.0)",3.61,17.0
14,Mañana,0,K11,124,10:25,"(16.0, 57.0)",3.16,16.0
14,Mañana,0,K11,DEPOT (RETORNO),10:37,N/A,29.07,0.0
15,Mañana,7,K11,DEPOT,09:00,N/A,0.0,0.0
15,Mañana,7,K11,29,09:01,"(41.0, 37.0)",6.32,16.0
15,Mañana,7,K11,112,09:07,"(42.0, 41.0)",4.12,19.0
15,Mañana,7,K11,155,09:14,"(45.0, 35.0)",6.71,30.0
15,Mañana,7,K11,139,09:19,"(45.0, 35.0)",0.0,15.0
15,Mañana,7,K11,13,09:25,"(50.0, 35.0)",5.0,19.0
15,Mañana,7,K11,110,09:31,"(52.0, 33.0)",2.83,11.0
15,Mañana,7,K11,196,09:37,"(50.0, 30.0)",3.61,21.0
15,Mañana,7,K11,150,09:43,"(48.0, 28.0)",2.83,18.0
15,Mañana,7,K11,27,09:49,"(45.0, 30.0)",3.61,17.0
15,Mañana,7,K11,106,09:55,"(40.0, 30.0)",5.0,21.0
15,Mañana,7,K11,DEPOT (RETORNO),10:02,N/A,7.07,0.0
15,Tarde,7,K12,DEPOT,15:00,N/A,0.0,0.0
15,Tarde,7,K12,54,15:01,"(37.0, 31.0)",4.47,14.0
15,Tarde,7,K12,181,15:07,"(43.0, 26.0)",7.81,22.0
15,Tarde,7,K12,41,15:13,"(40.0, 25.0)",3.16,9.0
15,Tarde,7,K12,59,15:19,"(36.0, 26.0)",4.12,18.0
15,Tarde,7,K12,153,15:24,"(36.0, 26.0)",0.0,26.0
15,Tarde,7,K12,DEPOT (RETORNO),15:31,N/A,9.06,0.0
16,Mañana,4,K11,DEPOT,09:00,N/A,0.0,0.0
16,Mañana,4,K11,70,09:03,"(37.0, 47.0)",12.17,6.0
16,Mañana,4,K11,133,09:08,"(38.0, 46.0)",1.41,12.0
16,Mañana,4,K11,177,09:14,"(41.0, 46.0)",3.0,18.0
16,Mañana,4,K11,2,09:20,"(41.0, 49.0)",3.0,10.0
16,Mañana,4,K11,123,09:27,"(42.0, 57.0)",8.06,8.0
16,Mañana,4,K11,31,09:33,"(40.0, 60.0)",3.61,21.0
16,Mañana,4,K11,71,09:39,"(37.0, 56.0)",5.0,5.0
16,Mañana,4,K11,102,09:45,"(37.0, 52.0)",4.0,7.0
16,Mañana,4,K11,163,09:51,"(35.0, 51.0)",2.24,16.0
16,Mañana,4,K11,32,09:57,"(31.0, 52.0)",4.12,27.0
16,Mañana,4,K11,191,10:02,"(30.0, 50.0)",2.24,33.0
16,Mañana,4,K11,128,10:08,"(30.0, 48.0)",2.0,15.0
16,Mañana,4,K11,53,10:14,"(27.0, 43.0)",5.83,9.0
16,Mañana,4,K11,147,10:21,"(32.0, 39.0)",6.4,5.0
16,Mañana,4,K11,DEPOT (RETORNO),10:27,N/A,5.0,0.0
16,Tarde,4,K12,DEPOT,15:00,N/A,0.0,0.0
16,Tarde,4,K12,28,15:01,"(35.0, 40.0)",5.0,16.0
16,Tarde,4,K12,168,15:07,"(33.0, 44.0)",4.47,20.0
16,Tarde,4,K12,DEPOT (RETORNO),15:14,N/A,9.22,0.0
17,Mañana,3,K11,DEPOT,09:00,N/A,0.0,0.0
17,Mañana,3,K11,186,09:06,"(55.0, 50.0)",25.0,10.0
17,Mañana,3,K11,80,09:12,"(57.0, 48.0)",2.83,23.0
17,Mañana,3,K11,130,09:17,"(58.0, 48.0)",1.0,6.0
17,Mañana,3,K11,170,09:23,"(62.0, 48.0)",4.0,15.0
17,Mañana,3,K11,79,09:29,"(61.0, 52.0)",4.12,3.0
17,Mañana,3,K11,35,09:35,"(65.0, 55.0)",5.0,14.0
17,Mañana,3,K11,165,09:41,"(62.0, 57.0)",3.61,31.0
17,Mañana,3,K11,82,09:48,"(55.0, 54.0)",7.62,26.0
17,Mañana,3,K11,34,09:54,"(53.0, 52.0)",2.83,11.0
17,Mañana,3,K11,158,10:00,"(50.0, 50.0)",3.61,15.0
17,Mañana,3,K11,103,10:05,"(49.0, 49.0)",1.41,30.0
17,Mañana,3,K11,51,10:11,"(47.0, 47.0)",2.83,13.0
17,Mañana,3,K11,DEPOT (RETORNO),10:20,N/A,16.97,0.0
17,Tarde,3,K12,DEPOT,15:00,N/A,0.0,0.0
17,Tarde,3,K12,77,15:03,"(49.0, 42.0)",15.65,13.0
17,Tarde,3,K12,197,15:09,"(51.0, 42.0)",2.0,27.0
17,Tarde,3,K12,4,15:15,"(55.0, 45.0)",5.0,13.0
17,Tarde,3,K12,159,15:20,"(55.0, 45.0)",0.0,16.0
17,Tarde,3,K12,78,15:25,"(53.0, 43.0)",2.83,14.0
17,Tarde,3,K12,117,15:31,"(52.0, 41.0)",2.24,15.0
17,Tarde,3,K12,185,15:36,"(50.0, 40.0)",2.24,19.0
17,Tarde,3,K12,DEPOT (RETORNO),15:45,N/A,15.81,0.0
