ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
5,Mañana,Global,K11,DEPOT,09:00,N/A,0.0,0.0
5,Mañana,Global,K11,55,09:21,"(15.0, 63.0)",82.28,2.0
5,Mañana,Global,K11,70,09:36,"(3.0, 26.0)",38.9,9.0
5,Mañana,Global,K11,20,09:46,"(21.0, 19.0)",19.31,12.0
5,Mañana,Global,K11,48,09:53,"(14.0, 24.0)",8.6,2.0
5,Mañana,Global,K11,57,10:01,"(7.0, 30.0)",9.22,7.0
5,Mañana,Global,K11,27,10:11,"(14.0, 9.0)",22.14,4.0
5,Mañana,Global,K11,36,10:19,"(2.0, 4.0)",13.0,2.0
5,Mañana,Global,K11,66,10:27,"(0.0, 15.0)",11.18,2.0
5,Mañana,Global,K11,56,10:39,"(10.0, 45.0)",31.62,14.0
5,Mañana,Global,K11,10,10:47,"(3.0, 54.0)",11.4,23.0
5,Mañana,Global,K11,16,10:57,"(20.0, 43.0)",20.25,2.0
5,Mañana,Global,K11,42,11:04,"(26.0, 38.0)",7.81,13.0
5,Mañana,Global,K11,34,11:12,"(21.0, 50.0)",13.0,1.0
5,Mañana,Global,K11,65,11:20,"(33.0, 51.0)",12.04,6.0
5,Mañana,Global,K11,DEPOT (RETORNO),11:42,N/A,71.85,0.0
5,Tarde,Global,K12,DEPOT,15:00,N/A,0.0,0.0
5,Tarde,Global,K12,41,15:04,"(98.0, 73.0)",19.92,13.0
5,Tarde,Global,K12,14,15:13,"(79.0, 74.0)",19.03,12.0
5,Tarde,Global,K12,43,15:21,"(69.0, 76.0)",10.2,23.0
5,Tarde,Global,K12,74,15:30,"(75.0, 92.0)",17.09,12.0
5,Tarde,Global,K12,50,15:37,"(82.0, 98.0)",9.22,13.0
5,Tarde,Global,K12,DEPOT (RETORNO),15:45,N/A,11.66,0.0
