ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
8,Mañana,10,K11,318,09:27,"(24.2266, -11.4441)",3.18,10.0
8,Mañana,10,K11,377,09:33,"(27.5302, -9.5367)",3.81,20.0
8,Mañana,10,K11,376,09:40,"(24.7772, -4.7684)",5.51,10.0
8,Mañana,10,K11,317,09:46,"(22.0242, -7.6294)",3.97,20.0
8,Mañana,10,K11,316,09:52,"(19.8217, -3.8147)",4.4,10.0
8,Mañana,10,K11,415,09:57,"(20.3723, -2.861)",1.1,10.0
8,Mañana,10,K11,DEPOT (RETORNO),10:07,N/A,20.57,0.0
9,Mañana,4,K11,DEPOT,09:00,N/A,0.0,0.0
9,Mañana,4,K11,282,09:05,"(-19.3813, 9.1553)",21.43,10.0
9,Mañana,4,K11,341,09:11,"(-22.0242, 7.6294)",3.05,20.0
9,Mañana,4,K11,400,09:17,"(-24.7772, 4.7684)",3.97,10.0
9,Mañana,4,K11,401,09:23,"(-27.5302, 9.5367)",5.51,20.0
9,Mañana,4,K11,342,09:29,"(-24.2266, 11.4441)",3.81,10.0
9,Mañana,4,K11,250,09:35,"(-21.1432, 12.207)",3.18,40.0
9,Mañana,4,K11,337,09:41,"(-22.0242, 15.2588)",3.18,10.0
9,Mañana,4,K11,396,09:47,"(-22.0242, 19.0735)",3.81,20.0
9,Mañana,4,K11,395,09:53,"(-16.5181, 19.0735)",5.51,10.0
9,Mañana,4,K11,336,09:59,"(-17.6193, 15.2588)",3.97,20.0
9,Mañana,4,K11,DEPOT (RETORNO),10:10,N/A,23.31,0.0
10,Mañana,18,K11,DEPOT,09:00,N/A,0.0,0.0
10,Mañana,18,K11,285,09:05,"(-19.3813, -9.1553)",21.43,10.0
10,Mañana,18,K11,251,09:11,"(-21.1432, -12.207)",3.52,40.0
10,Mañana,18,K11,345,09:17,"(-24.2266, -11.4441)",3.18,10.0
10,Mañana,18,K11,404,09:23,"(-27.5302, -9.5367)",3.81,20.0
10,Mañana,18,K11,403,09:29,"(-24.7772, -4.7684)",5.51,10.0
10,Mañana,18,K11,344,09:35,"(-22.0242, -7.6294)",3.97,20.0
10,Mañana,18,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
11,Mañana,21,K11,DEPOT,09:00,N/A,0.0,0.0
11,Mañana,21,K11,313,09:07,"(26.429, -15.2588)",30.52,40.0
11,Mañana,21,K11,421,09:13,"(27.5302, -19.0735)",3.97,10.0
11,Mañana,21,K11,373,09:20,"(33.0363, -19.0735)",5.51,40.0
11,Mañana,21,K11,378,09:26,"(30.2832, -14.3051)",5.51,10.0
11,Mañana,21,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
12,Mañana,20,K11,DEPOT,09:00,N/A,0.0,0.0
12,Mañana,20,K11,357,09:06,"(4.4048, -22.8882)",23.31,20.0
12,Mañana,20,K11,416,09:12,"(8.2591, -23.8418)",3.97,10.0
12,Mañana,20,K11,417,09:18,"(5.506, -28.6102)",5.51,20.0
12,Mañana,20,K11,358,09:24,"(2.2024, -26.7029)",3.81,10.0
12,Mañana,20,K11,252,09:30,"(0.0, -24.4141)",3.18,40.0
12,Mañana,20,K11,298,09:36,"(1.7619, -21.3623)",3.52,10.0
12,Mañana,20,K11,DEPOT (RETORNO),09:46,N/A,21.43,0.0
13,Mañana,2,K11,DEPOT,09:00,N/A,0.0,0.0
13,Mañana,2,K11,223,09:03,"(-12.6859, -2.4414)",12.92,10.0
13,Mañana,2,K11,283,09:09,"(-15.8574, -3.0518)",3.23,10.0
13,Mañana,2,K11,338,09:14,"(-16.2979, -2.2888)",0.88,10.0
13,Mañana,2,K11,305,09:20,"(-17.6193, 0.0)",2.64,40.0
13,Mañana,2,K11,331,09:25,"(-16.2979, 2.2888)",2.64,10.0
13,Mañana,2,K11,280,09:31,"(-15.8574, 3.0518)",0.88,10.0
13,Mañana,2,K11,340,09:37,"(-19.8217, 3.8147)",4.04,10.0
13,Mañana,2,K11,391,09:42,"(-20.3723, 2.861)",1.1,10.0
13,Mañana,2,K11,365,09:48,"(-22.0242, 0.0)",3.3,40.0
13,Mañana,2,K11,398,09:54,"(-20.3723, -2.861)",3.3,10.0
13,Mañana,2,K11,343,09:59,"(-19.8217, -3.8147)",1.1,10.0
13,Mañana,2,K11,284,10:05,"(-17.6193, -6.1035)",3.18,20.0
13,Mañana,2,K11,225,10:10,"(-15.505, -7.3242)",2.44,10.0
13,Mañana,2,K11,DEPOT (RETORNO),10:19,N/A,17.15,0.0
13,Tarde,2,K12,DEPOT,15:00,N/A,0.0,0.0
13,Tarde,2,K12,245,15:03,"(-14.0955, 0.0)",14.1,40.0
13,Tarde,2,K12,278,15:08,"(-13.0383, -1.8311)",2.11,10.0
13,Tarde,2,K12,DEPOT (RETORNO),15:16,N/A,13.17,0.0
14,Mañana,5,K11,DEPOT,09:00,N/A,0.0,0.0
14,Mañana,5,K11,242,09:03,"(14.0955, 0.0)",14.1,40.0
14,Mañana,5,K11,256,09:09,"(15.8574, -3.0518)",3.52,10.0
14,Mañana,5,K11,355,09:14,"(16.2979, -2.2888)",0.88,10.0
14,Mañana,5,K11,302,09:20,"(17.6193, 0.0)",2.64,40.0
14,Mañana,5,K11,362,09:26,"(22.0242, 0.0)",4.4,40.0
14,Mañana,5,K11,374,09:32,"(20.3723, 2.861)",3.3,10.0
14,Mañana,5,K11,319,09:37,"(19.8217, 3.8147)",1.1,10.0
14,Mañana,5,K11,314,09:43,"(16.2979, 2.2888)",3.84,10.0
14,Mañana,5,K11,259,09:49,"(15.8574, 3.0518)",0.88,10.0
14,Mañana,5,K11,254,09:54,"(13.0383, 1.8311)",3.07,10.0
14,Mañana,5,K11,199,09:59,"(12.6859, 2.4414)",0.7,10.0
14,Mañana,5,K11,DEPOT (RETORNO),10:08,N/A,12.92,0.0
14,Tarde,5,K12,DEPOT,15:00,N/A,0.0,0.0
14,Tarde,5,K12,295,15:03,"(13.0383, -1.8311)",13.17,10.0
14,Tarde,5,K12,196,15:08,"(12.6859, -2.4414)",0.7,10.0
14,Tarde,5,K12,DEPOT (RETORNO),15:16,N/A,12.92,0.0
15,Mañana,11,K11,DEPOT,09:00,N/A,0.0,0.0
15,Mañana,11,K11,104,09:02,"(-9.0211, -3.125)",9.55,20.0
15,Mañana,11,K11,164,09:08,"(-11.2764, -3.9063)",2.39,20.0
15,Mañana,11,K11,224,09:13,"(-14.0955, -4.8828)",2.98,20.0
15,Mañana,11,K11,165,09:19,"(-12.404, -5.8594)",1.95,10.0
15,Mañana,11,K11,131,09:24,"(-13.5316, -7.8125)",2.26,40.0
15,Mañana,11,K11,230,09:30,"(-14.0955, -9.7656)",2.03,10.0
15,Mañana,11,K11,229,09:36,"(-11.2764, -9.7656)",2.82,20.0
15,Mañana,11,K11,170,09:41,"(-11.2764, -7.8125)",1.95,10.0
15,Mañana,11,K11,71,09:47,"(-10.8253, -6.25)",1.63,40.0
15,Mañana,11,K11,105,09:52,"(-9.9232, -4.6875)",1.8,10.0
15,Mañana,11,K11,DEPOT (RETORNO),10:00,N/A,10.97,0.0
15,Tarde,11,K12,DEPOT,15:00,N/A,0.0,0.0
15,Tarde,11,K12,50,15:02,"(-7.2169, -5.0)",8.78,10.0
15,Tarde,11,K12,109,15:07,"(-7.2169, -6.25)",1.25,20.0
15,Tarde,11,K12,169,15:12,"(-9.0211, -7.8125)",2.39,20.0
15,Tarde,11,K12,110,15:18,"(-9.0211, -6.25)",1.56,10.0
15,Tarde,11,K12,11,15:23,"(-8.6603, -5.0)",1.3,40.0
15,Tarde,11,K12,45,15:28,"(-7.9386, -3.75)",1.44,10.0
15,Tarde,11,K12,DEPOT (RETORNO),15:35,N/A,8.78,0.0
16,Mañana,6,K11,DEPOT,09:00,N/A,0.0,0.0
16,Mañana,6,K11,121,09:02,"(9.0211, -6.25)",10.97,10.0
16,Mañana,6,K11,180,09:08,"(9.0211, -7.8125)",1.56,20.0
16,Mañana,6,K11,73,09:13,"(10.8253, -6.25)",2.39,40.0
16,Mañana,6,K11,181,09:19,"(11.2764, -7.8125)",1.63,10.0
16,Mañana,6,K11,240,09:24,"(11.2764, -9.7656)",1.95,20.0
16,Mañana,6,K11,241,09:30,"(14.0955, -9.7656)",2.82,10.0
16,Mañana,6,K11,133,09:36,"(13.5316, -7.8125)",2.03,40.0
16,Mañana,6,K11,138,09:41,"(12.404, -5.8594)",2.26,10.0
16,Mañana,6,K11,197,09:47,"(14.0955, -4.8828)",1.95,20.0
16,Mañana,6,K11,137,09:52,"(11.2764, -3.9062)",2.98,20.0
16,Mañana,6,K11,DEPOT (RETORNO),10:00,N/A,11.93,0.0
16,Tarde,6,K12,DEPOT,15:00,N/A,0.0,0.0
16,Tarde,6,K12,61,15:02,"(7.2169, -5.0)",8.78,10.0
16,Tarde,6,K12,120,15:07,"(7.2169, -6.25)",1.25,20.0
16,Tarde,6,K12,13,15:12,"(8.6603, -5.0)",1.91,40.0
16,Tarde,6,K12,78,15:18,"(9.9232, -4.6875)",1.3,10.0
16,Tarde,6,K12,77,15:23,"(9.0211, -3.125)",1.8,20.0
16,Tarde,6,K12,18,15:28,"(7.9386, -3.75)",1.25,10.0
16,Tarde,6,K12,DEPOT (RETORNO),15:35,N/A,8.78,0.0
17,Mañana,19,K11,DEPOT,09:00,N/A,0.0,0.0
17,Mañana,19,K11,191,09:05,"(-16.9146, -9.7656)",19.53,40.0
17,Mañana,19,K11,290,09:10,"(-17.6193, -12.207)",2.54,10.0
17,Mañana,19,K11,349,09:16,"(-17.6193, -15.2588)",3.05,20.0
17,Mañana,19,K11,350,09:22,"(-22.0242, -15.2588)",4.4,10.0
17,Mañana,19,K11,409,09:28,"(-22.0242, -19.0735)",3.81,20.0
17,Mañana,19,K11,408,09:35,"(-16.5181, -19.0735)",5.51,10.0
17,Mañana,19,K11,366,09:41,"(-11.0121, -19.0735)",5.51,40.0
17,Mañana,19,K11,399,09:47,"(-12.6639, -16.2125)",3.3,10.0
17,Mañana,19,K11,348,09:52,"(-13.2145, -15.2588)",1.1,10.0
17,Mañana,19,K11,289,09:58,"(-14.0955, -12.207)",3.18,20.0
17,Mañana,19,K11,DEPOT (RETORNO),10:08,N/A,18.65,0.0
18,Mañana,30,K11,DEPOT,09:00,N/A,0.0,0.0
18,Mañana,30,K11,312,09:07,"(0.0, -30.5176)",30.52,40.0
18,Mañana,30,K11,413,09:13,"(-2.753, -33.3786)",3.97,10.0
18,Mañana,30,K11,372,09:20,"(0.0, -38.147)",5.51,40.0
18,Mañana,30,K11,418,09:26,"(2.753, -33.3786)",5.51,10.0
18,Mañana,30,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
19,Mañana,25,K11,DEPOT,09:00,N/A,0.0,0.0
19,Mañana,25,K11,204,09:03,"(8.4573, 9.7656)",12.92,10.0
19,Mañana,25,K11,255,09:08,"(8.1049, 10.376)",0.7,10.0
19,Mañana,25,K11,264,09:14,"(10.5716, 12.207)",3.07,10.0
19,Mañana,25,K11,315,09:19,"(10.1311, 12.97)",0.88,10.0
19,Mañana,25,K11,303,09:25,"(8.8097, 15.2588)",2.64,40.0
19,Mañana,25,K11,322,09:30,"(6.1668, 15.2588)",2.64,10.0
19,Mañana,25,K11,267,09:36,"(5.2858, 15.2588)",0.88,10.0
19,Mañana,25,K11,243,09:42,"(7.0477, 12.207)",3.52,40.0
19,Mañana,25,K11,262,09:47,"(4.9334, 12.207)",2.11,10.0
19,Mañana,25,K11,207,09:52,"(4.2286, 12.207)",0.7,10.0
19,Mañana,25,K11,DEPOT (RETORNO),10:01,N/A,12.92,0.0
20,Mañana,31,K11,DEPOT,09:00,N/A,0.0,0.0
20,Mañana,31,K11,309,09:07,"(0.0, 30.5176)",30.52,40.0
20,Mañana,31,K11,389,09:13,"(2.753, 33.3786)",3.97,10.0
20,Mañana,31,K11,369,09:20,"(0.0, 38.147)",5.51,40.0
20,Mañana,31,K11,394,09:26,"(-2.753, 33.3786)",5.51,10.0
20,Mañana,31,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
21,Mañana,15,K11,DEPOT,09:00,N/A,0.0,0.0
21,Mañana,15,K11,44,09:01,"(-7.2169, -2.5)",7.64,20.0
21,Mañana,15,K11,163,09:07,"(-10.1487, -1.9531)",2.98,10.0
21,Mañana,15,K11,218,09:12,"(-10.4306, -1.4648)",0.56,10.0
21,Mañana,15,K11,185,09:18,"(-11.2764, 0.0)",1.69,40.0
21,Mañana,15,K11,211,09:23,"(-10.4306, 1.4648)",1.69,10.0
21,Mañana,15,K11,160,09:28,"(-10.1487, 1.9531)",0.56,10.0
21,Mañana,15,K11,125,09:34,"(-9.0211, 0.0)",2.26,40.0
21,Mañana,15,K11,158,09:39,"(-8.3445, -1.1719)",1.35,10.0
21,Mañana,15,K11,103,09:45,"(-8.119, -1.5625)",0.45,10.0
21,Mañana,15,K11,98,09:50,"(-6.6756, -0.9375)",1.57,10.0
21,Mañana,15,K11,43,09:55,"(-6.4952, -1.25)",0.36,10.0
21,Mañana,15,K11,38,10:00,"(-5.3405, -0.75)",1.26,10.0
21,Mañana,15,K11,DEPOT (RETORNO),10:07,N/A,5.39,0.0
21,Tarde,15,K12,DEPOT,15:00,N/A,0.0,0.0
21,Tarde,15,K12,5,15:01,"(-5.7735, 0.0)",5.77,40.0
21,Tarde,15,K12,65,15:06,"(-7.2169, 0.0)",1.44,40.0
21,Tarde,15,K12,151,15:12,"(-8.3445, 1.1719)",1.63,10.0
21,Tarde,15,K12,100,15:17,"(-8.119, 1.5625)",0.45,10.0
21,Tarde,15,K12,41,15:22,"(-7.2169, 2.5)",1.3,20.0
21,Tarde,15,K12,40,15:27,"(-6.4952, 1.25)",1.44,10.0
21,Tarde,15,K12,91,15:32,"(-6.6756, 0.9375)",0.36,10.0
21,Tarde,15,K12,31,15:38,"(-5.3405, 0.75)",1.35,10.0
21,Tarde,15,K12,DEPOT (RETORNO),15:44,N/A,5.39,0.0
22,Mañana,26,K11,DEPOT,09:00,N/A,0.0,0.0
22,Mañana,26,K11,228,09:03,"(-8.4573, -9.7656)",12.92,10.0
22,Mañana,26,K11,279,09:08,"(-8.1049, -10.376)",0.7,10.0
22,Mañana,26,K11,288,09:14,"(-10.5716, -12.207)",3.07,10.0
22,Mañana,26,K11,339,09:19,"(-10.1311, -12.97)",0.88,10.0
22,Mañana,26,K11,306,09:25,"(-8.8097, -15.2588)",2.64,40.0
22,Mañana,26,K11,346,09:30,"(-6.1668, -15.2588)",2.64,10.0
22,Mañana,26,K11,291,09:36,"(-5.2858, -15.2588)",0.88,10.0
22,Mañana,26,K11,246,09:42,"(-7.0477, -12.207)",3.52,40.0
22,Mañana,26,K11,286,09:47,"(-4.9334, -12.207)",2.11,10.0
22,Mañana,26,K11,231,09:52,"(-4.2286, -12.207)",0.7,10.0
22,Mañana,26,K11,DEPOT (RETORNO),10:01,N/A,12.92,0.0
23,Mañana,29,K11,DEPOT,09:00,N/A,0.0,0.0
23,Mañana,29,K11,261,09:05,"(19.3813, 9.1553)",21.43,10.0
23,Mañana,29,K11,248,09:11,"(21.1432, 12.207)",3.52,40.0
23,Mañana,29,K11,321,09:17,"(24.2266, 11.4441)",3.18,10.0
23,Mañana,29,K11,380,09:23,"(27.5302, 9.5367)",3.81,20.0
23,Mañana,29,K11,379,09:29,"(24.7772, 4.7684)",5.51,10.0
23,Mañana,29,K11,320,09:35,"(22.0242, 7.6294)",3.97,20.0
23,Mañana,29,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
24,Mañana,22,K11,DEPOT,09:00,N/A,0.0,0.0
24,Mañana,22,K11,200,09:03,"(14.0955, 4.8828)",14.92,20.0
24,Mañana,22,K11,201,09:09,"(15.505, 7.3242)",2.82,10.0
24,Mañana,22,K11,260,09:15,"(17.6193, 6.1035)",2.44,20.0
24,Mañana,22,K11,188,09:21,"(16.9146, 9.7656)",3.73,40.0
24,Mañana,22,K11,266,09:26,"(17.6193, 12.207)",2.54,10.0
24,Mañana,22,K11,265,09:32,"(14.0955, 12.207)",3.52,20.0
24,Mañana,22,K11,206,09:38,"(14.0955, 9.7656)",2.44,10.0
24,Mañana,22,K11,128,09:43,"(13.5316, 7.8125)",2.03,40.0
24,Mañana,22,K11,205,09:49,"(11.2764, 9.7656)",2.98,20.0
24,Mañana,22,K11,146,09:55,"(11.2764, 7.8125)",1.95,10.0
24,Mañana,22,K11,DEPOT (RETORNO),10:03,N/A,13.72,0.0
24,Tarde,22,K12,DEPOT,15:00,N/A,0.0,0.0
24,Tarde,22,K12,68,15:02,"(10.8253, 6.25)",12.5,40.0
24,Tarde,22,K12,141,15:08,"(12.404, 5.8594)",1.63,10.0
24,Tarde,22,K12,140,15:13,"(11.2764, 3.9062)",2.26,20.0
24,Tarde,22,K12,DEPOT (RETORNO),15:21,N/A,11.93,0.0
25,Mañana,27,K11,DEPOT,09:00,N/A,0.0,0.0
25,Mañana,27,K11,178,09:03,"(1.1276, -13.6719)",13.72,10.0
25,Mañana,27,K11,237,09:09,"(2.8191, -14.6484)",1.95,20.0
25,Mañana,27,K11,297,09:15,"(3.5239, -18.3105)",3.73,20.0
25,Mañana,27,K11,238,09:20,"(1.4095, -17.0898)",2.44,10.0
25,Mañana,27,K11,192,09:26,"(0.0, -19.5312)",2.82,40.0
25,Mañana,27,K11,293,09:32,"(-1.7619, -21.3623)",2.54,10.0
25,Mañana,27,K11,292,09:38,"(-3.5239, -18.3105)",3.52,20.0
25,Mañana,27,K11,233,09:43,"(-1.4095, -17.0898)",2.44,10.0
25,Mañana,27,K11,132,09:49,"(0.0, -15.625)",2.03,40.0
25,Mañana,27,K11,232,09:54,"(-2.8191, -14.6484)",2.98,20.0
25,Mañana,27,K11,DEPOT (RETORNO),10:03,N/A,14.92,0.0
26,Mañana,28,K11,DEPOT,09:00,N/A,0.0,0.0
26,Mañana,28,K11,154,09:03,"(-1.1276, 13.6719)",13.72,10.0
26,Mañana,28,K11,213,09:09,"(-2.8191, 14.6484)",1.95,20.0
26,Mañana,28,K11,273,09:15,"(-3.5239, 18.3105)",3.73,20.0
26,Mañana,28,K11,214,09:20,"(-1.4095, 17.0898)",2.44,10.0
26,Mañana,28,K11,189,09:26,"(0.0, 19.5312)",2.82,40.0
26,Mañana,28,K11,269,09:32,"(1.7619, 21.3623)",2.54,10.0
26,Mañana,28,K11,268,09:38,"(3.5239, 18.3105)",3.52,20.0
26,Mañana,28,K11,209,09:43,"(1.4095, 17.0898)",2.44,10.0
26,Mañana,28,K11,129,09:49,"(0.0, 15.625)",2.03,40.0
26,Mañana,28,K11,208,09:54,"(2.8191, 14.6484)",2.98,20.0
26,Mañana,28,K11,DEPOT (RETORNO),10:03,N/A,14.92,0.0
27,Mañana,16,K11,DEPOT,09:00,N/A,0.0,0.0
27,Mañana,16,K11,46,09:01,"(-2.0207, -5.0)",5.39,10.0
27,Mañana,16,K11,51,09:06,"(-2.1651, -6.25)",1.26,10.0
27,Mañana,16,K11,106,09:11,"(-2.5259, -6.25)",0.36,10.0
27,Mañana,16,K11,126,09:17,"(-4.5105, -7.8125)",2.53,40.0
27,Mañana,16,K11,168,09:23,"(-6.7658, -7.8125)",2.26,10.0
27,Mañana,16,K11,219,09:28,"(-6.4839, -8.3008)",0.56,10.0
27,Mañana,16,K11,186,09:33,"(-5.6382, -9.7656)",1.69,40.0
27,Mañana,16,K11,226,09:39,"(-3.9467, -9.7656)",1.69,10.0
27,Mañana,16,K11,171,09:44,"(-3.3829, -9.7656)",0.56,10.0
27,Mañana,16,K11,166,09:49,"(-3.1574, -7.8125)",1.97,10.0
27,Mañana,16,K11,111,09:54,"(-2.7063, -7.8125)",0.45,10.0
27,Mañana,16,K11,52,10:00,"(-1.4434, -7.5)",1.3,20.0
27,Mañana,16,K11,DEPOT (RETORNO),10:07,N/A,7.64,0.0
27,Tarde,16,K12,DEPOT,15:00,N/A,0.0,0.0
27,Tarde,16,K12,6,15:01,"(-2.8867, -5.0)",5.77,40.0
27,Tarde,16,K12,66,15:06,"(-3.6084, -6.25)",1.44,40.0
27,Tarde,16,K12,159,15:12,"(-5.1871, -6.6406)",1.63,10.0
27,Tarde,16,K12,108,15:17,"(-5.4127, -6.25)",0.45,10.0
27,Tarde,16,K12,49,15:22,"(-5.7735, -5.0)",1.3,20.0
27,Tarde,16,K12,48,15:27,"(-4.3301, -5.0)",1.44,10.0
27,Tarde,16,K12,99,15:32,"(-4.1497, -5.3125)",0.36,10.0
27,Tarde,16,K12,39,15:38,"(-3.3198, -4.25)",1.35,10.0
27,Tarde,16,K12,DEPOT (RETORNO),15:44,N/A,5.39,0.0
28,Mañana,33,K11,DEPOT,09:00,N/A,0.0,0.0
28,Mañana,33,K11,311,09:07,"(-26.429, -15.2588)",30.52,40.0
28,Mañana,33,K11,410,09:13,"(-27.5302, -19.0735)",3.97,10.0
28,Mañana,33,K11,371,09:20,"(-33.0362, -19.0735)",5.51,40.0
28,Mañana,33,K11,405,09:26,"(-30.2832, -14.3051)",5.51,10.0
28,Mañana,33,K11,DEPOT (RETORNO),09:40,N/A,33.49,0.0
29,Mañana,0,K11,DEPOT,09:00,N/A,0.0,0.0
29,Mañana,0,K11,58,09:02,"(0.7217, -8.75)",8.78,10.0
29,Mañana,0,K11,117,09:07,"(1.8042, -9.375)",1.25,20.0
29,Mañana,0,K11,12,09:13,"(0.0, -10.0)",1.91,40.0
29,Mañana,0,K11,118,09:18,"(0.9021, -10.9375)",1.3,10.0
29,Mañana,0,K11,72,09:23,"(0.0, -12.5)",1.8,40.0
29,Mañana,0,K11,173,09:29,"(-1.1276, -13.6719)",1.63,10.0
29,Mañana,0,K11,172,09:34,"(-2.2553, -11.7187)",2.26,20.0
29,Mañana,0,K11,113,09:40,"(-0.9021, -10.9375)",1.56,10.0
29,Mañana,0,K11,112,09:45,"(-1.8042, -9.375)",1.8,20.0
29,Mañana,0,K11,53,09:51,"(-0.7217, -8.75)",1.25,10.0
29,Mañana,0,K11,DEPOT (RETORNO),09:58,N/A,8.78,0.0
29,Tarde,0,K12,DEPOT,15:00,N/A,0.0,0.0
29,Tarde,0,K12,187,15:02,"(5.6382, -9.7656)",11.28,40.0
29,Tarde,0,K12,227,15:07,"(3.9467, -9.7656)",1.69,10.0
29,Tarde,0,K12,176,15:13,"(3.3829, -9.7656)",0.56,10.0
