ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
3,Mañana,2,K11,19,10:18,"(20.0, 40.0)",6.71,12.0
3,Mañana,2,K11,DEPOT (RETORNO),10:27,N/A,15.81,0.0
3,Tarde,2,K12,DEPOT,15:00,N/A,0.0,0.0
3,Tarde,2,K12,119,15:04,"(17.0, 33.0)",18.11,41.0
3,Tarde,2,K12,61,15:09,"(17.0, 34.0)",1.0,3.0
3,Tarde,2,K12,167,15:15,"(21.0, 36.0)",4.47,19.0
3,Tarde,2,K12,DEPOT (RETORNO),15:23,N/A,14.04,0.0
4,Mañana,3,K11,DEPOT,09:00,N/A,0.0,0.0
4,Mañana,3,K11,186,09:06,"(55.0, 50.0)",25.0,10.0
4,Mañana,3,K11,80,09:12,"(57.0, 48.0)",2.83,23.0
4,Mañana,3,K11,130,09:17,"(58.0, 48.0)",1.0,6.0
4,Mañana,3,K11,170,09:23,"(62.0, 48.0)",4.0,15.0
4,Mañana,3,K11,79,09:29,"(61.0, 52.0)",4.12,3.0
4,Mañana,3,K11,35,09:35,"(65.0, 55.0)",5.0,14.0
4,Mañana,3,K11,165,09:41,"(62.0, 57.0)",3.61,31.0
4,Mañana,3,K11,82,09:48,"(55.0, 54.0)",7.62,26.0
4,Mañana,3,K11,34,09:54,"(53.0, 52.0)",2.83,11.0
4,Mañana,3,K11,158,10:00,"(50.0, 50.0)",3.61,15.0
4,Mañana,3,K11,103,10:05,"(49.0, 49.0)",1.41,30.0
4,Mañana,3,K11,51,10:11,"(47.0, 47.0)",2.83,13.0
4,Mañana,3,K11,DEPOT (RETORNO),10:20,N/A,16.97,0.0
4,Tarde,3,K12,DEPOT,15:00,N/A,0.0,0.0
4,Tarde,3,K12,185,15:03,"(50.0, 40.0)",15.81,19.0
4,Tarde,3,K12,117,15:09,"(52.0, 41.0)",2.24,15.0
4,Tarde,3,K12,78,15:14,"(53.0, 43.0)",2.24,14.0
4,Tarde,3,K12,4,15:20,"(55.0, 45.0)",2.83,13.0
4,Tarde,3,K12,159,15:25,"(55.0, 45.0)",0.0,16.0
4,Tarde,3,K12,197,15:31,"(51.0, 42.0)",5.0,27.0
4,Tarde,3,K12,77,15:36,"(49.0, 42.0)",2.0,13.0
4,Tarde,3,K12,DEPOT (RETORNO),15:45,N/A,15.65,0.0
5,Mañana,4,K11,DEPOT,09:00,N/A,0.0,0.0
5,Mañana,4,K11,70,09:03,"(37.0, 47.0)",12.17,6.0
5,Mañana,4,K11,133,09:08,"(38.0, 46.0)",1.41,12.0
5,Mañana,4,K11,177,09:14,"(41.0, 46.0)",3.0,18.0
5,Mañana,4,K11,2,09:20,"(41.0, 49.0)",3.0,10.0
5,Mañana,4,K11,123,09:27,"(42.0, 57.0)",8.06,8.0
5,Mañana,4,K11,31,09:33,"(40.0, 60.0)",3.61,21.0
5,Mañana,4,K11,71,09:39,"(37.0, 56.0)",5.0,5.0
5,Mañana,4,K11,102,09:45,"(37.0, 52.0)",4.0,7.0
5,Mañana,4,K11,163,09:51,"(35.0, 51.0)",2.24,16.0
5,Mañana,4,K11,32,09:57,"(31.0, 52.0)",4.12,27.0
5,Mañana,4,K11,191,10:02,"(30.0, 50.0)",2.24,33.0
5,Mañana,4,K11,128,10:08,"(30.0, 48.0)",2.0,15.0
5,Mañana,4,K11,53,10:14,"(27.0, 43.0)",5.83,9.0
5,Mañana,4,K11,147,10:21,"(32.0, 39.0)",6.4,5.0
5,Mañana,4,K11,DEPOT (RETORNO),10:27,N/A,5.0,0.0
5,Tarde,4,K12,DEPOT,15:00,N/A,0.0,0.0
5,Tarde,4,K12,168,15:02,"(33.0, 44.0)",9.22,20.0
5,Tarde,4,K12,28,15:08,"(35.0, 40.0)",4.47,16.0
5,Tarde,4,K12,DEPOT (RETORNO),15:14,N/A,5.0,0.0
6,Mañana,5,K11,DEPOT,09:00,N/A,0.0,0.0
6,Mañana,5,K11,199,09:04,"(48.0, 21.0)",19.1,20.0
6,Mañana,5,K11,111,09:10,"(51.0, 21.0)",3.0,5.0
6,Mañana,5,K11,5,09:16,"(55.0, 20.0)",4.12,19.0
6,Mañana,5,K11,156,09:21,"(55.0, 20.0)",0.0,21.0
6,Mañana,5,K11,26,09:29,"(65.0, 20.0)",10.0,6.0
6,Mañana,5,K11,56,09:35,"(63.0, 23.0)",3.61,2.0
6,Mañana,5,K11,166,09:40,"(62.0, 24.0)",1.41,8.0
6,Mañana,5,K11,131,09:47,"(58.0, 27.0)",5.0,19.0
6,Mañana,5,K11,55,09:52,"(57.0, 29.0)",2.24,18.0
6,Mañana,5,K11,180,09:59,"(52.0, 26.0)",5.83,13.0
6,Mañana,5,K11,DEPOT (RETORNO),10:08,N/A,19.24,0.0
7,Mañana,6,K11,DEPOT,09:00,N/A,0.0,0.0
7,Mañana,6,K11,52,09:07,"(49.0, 58.0)",26.93,10.0
7,Mañana,6,K11,104,09:13,"(52.0, 64.0)",6.71,16.0
7,Mañana,6,K11,162,09:19,"(55.0, 65.0)",3.16,37.0
7,Mañana,6,K11,72,09:25,"(57.0, 68.0)",3.61,15.0
7,Mañana,6,K11,66,09:33,"(62.0, 77.0)",10.3,20.0
7,Mañana,6,K11,137,09:40,"(63.0, 69.0)",8.06,6.0
7,Mañana,6,K11,36,09:46,"(63.0, 65.0)",4.0,8.0
7,Mañana,6,K11,136,09:51,"(62.0, 63.0)",2.24,17.0
7,Mañana,6,K11,121,09:58,"(57.0, 58.0)",7.07,28.0
7,Mañana,6,K11,10,10:04,"(55.0, 60.0)",2.83,16.0
7,Mañana,6,K11,DEPOT (RETORNO),10:17,N/A,32.02,0.0
8,Mañana,7,K11,DEPOT,09:00,N/A,0.0,0.0
8,Mañana,7,K11,29,09:01,"(41.0, 37.0)",6.32,16.0
8,Mañana,7,K11,112,09:07,"(42.0, 41.0)",4.12,19.0
8,Mañana,7,K11,155,09:14,"(45.0, 35.0)",6.71,30.0
8,Mañana,7,K11,139,09:19,"(45.0, 35.0)",0.0,15.0
8,Mañana,7,K11,13,09:25,"(50.0, 35.0)",5.0,19.0
8,Mañana,7,K11,110,09:31,"(52.0, 33.0)",2.83,11.0
8,Mañana,7,K11,196,09:37,"(50.0, 30.0)",3.61,21.0
8,Mañana,7,K11,150,09:43,"(48.0, 28.0)",2.83,18.0
8,Mañana,7,K11,27,09:49,"(45.0, 30.0)",3.61,17.0
8,Mañana,7,K11,106,09:55,"(40.0, 30.0)",5.0,21.0
8,Mañana,7,K11,DEPOT (RETORNO),10:02,N/A,7.07,0.0
8,Tarde,7,K12,DEPOT,15:00,N/A,0.0,0.0
8,Tarde,7,K12,54,15:01,"(37.0, 31.0)",4.47,14.0
8,Tarde,7,K12,181,15:07,"(43.0, 26.0)",7.81,22.0
8,Tarde,7,K12,41,15:13,"(40.0, 25.0)",3.16,9.0
8,Tarde,7,K12,153,15:19,"(36.0, 26.0)",4.12,26.0
8,Tarde,7,K12,59,15:24,"(36.0, 26.0)",0.0,18.0
8,Tarde,7,K12,DEPOT (RETORNO),15:31,N/A,9.06,0.0
9,Mañana,8,K11,DEPOT,09:00,N/A,0.0,0.0
9,Mañana,8,K11,192,09:07,"(12.0, 17.0)",29.21,15.0
9,Mañana,8,K11,142,09:13,"(10.0, 17.0)",2.0,27.0
9,Mañana,8,K11,45,09:18,"(11.0, 14.0)",3.16,18.0
9,Mañana,8,K11,120,09:24,"(13.0, 13.0)",2.24,9.0
9,Mañana,8,K11,193,09:30,"(15.0, 14.0)",2.24,11.0
9,Mañana,8,K11,15,09:36,"(15.0, 10.0)",4.0,20.0
9,Mañana,8,K11,39,09:44,"(5.0, 5.0)",11.18,16.0
9,Mañana,8,K11,141,09:49,"(5.0, 6.0)",1.0,7.0
9,Mañana,8,K11,87,09:57,"(4.0, 18.0)",12.04,35.0
9,Mañana,8,K11,17,10:03,"(10.0, 20.0)",6.32,19.0
9,Mañana,8,K11,DEPOT (RETORNO),10:15,N/A,29.15,0.0
10,Mañana,9,K11,DEPOT,09:00,N/A,0.0,0.0
10,Mañana,9,K11,113,09:01,"(31.0, 32.0)",5.0,29.0
10,Mañana,9,K11,14,09:08,"(30.0, 25.0)",7.07,23.0
10,Mañana,9,K11,138,09:14,"(32.0, 22.0)",3.61,9.0
10,Mañana,9,K11,118,09:20,"(27.0, 23.0)",5.1,3.0
10,Mañana,9,K11,98,09:26,"(25.0, 21.0)",2.83,12.0
10,Mañana,9,K11,96,09:31,"(25.0, 24.0)",3.0,20.0
10,Mañana,9,K11,95,09:37,"(26.0, 27.0)",3.16,27.0
10,Mañana,9,K11,184,09:43,"(26.0, 29.0)",2.0,27.0
10,Mañana,9,K11,7,09:48,"(25.0, 30.0)",1.41,3.0
10,Mañana,9,K11,148,09:54,"(25.0, 32.0)",2.0,25.0
10,Mañana,9,K11,90,09:59,"(26.0, 35.0)",3.16,15.0
10,Mañana,9,K11,DEPOT (RETORNO),10:07,N/A,9.0,0.0
10,Tarde,9,K12,DEPOT,15:00,N/A,0.0,0.0
10,Tarde,9,K12,157,15:00,"(33.0, 34.0)",2.24,19.0
10,Tarde,9,K12,DEPOT (RETORNO),15:06,N/A,2.24,0.0
11,Mañana,10,K11,DEPOT,09:00,N/A,0.0,0.0
11,Mañana,10,K11,3,09:04,"(35.0, 17.0)",18.0,7.0
11,Mañana,10,K11,116,09:10,"(36.0, 16.0)",1.41,10.0
11,Mañana,10,K11,179,09:15,"(35.0, 16.0)",1.0,29.0
11,Mañana,10,K11,58,09:21,"(32.0, 12.0)",5.0,7.0
11,Mañana,10,K11,16,09:28,"(30.0, 5.0)",7.28,8.0
11,Mañana,10,K11,44,09:35,"(23.0, 3.0)",7.28,7.0
11,Mañana,10,K11,143,09:42,"(21.0, 10.0)",7.28,13.0
11,Mañana,10,K11,43,09:48,"(24.0, 12.0)",3.61,5.0
11,Mañana,10,K11,173,09:53,"(26.0, 13.0)",2.24,12.0
11,Mañana,10,K11,145,09:59,"(30.0, 15.0)",4.47,16.0
11,Mañana,10,K11,88,10:05,"(28.0, 18.0)",3.61,26.0
11,Mañana,10,K11,DEPOT (RETORNO),10:15,N/A,18.38,0.0
12,Mañana,11,K11,DEPOT,09:00,N/A,0.0,0.0
12,Mañana,11,K11,74,09:05,"(44.0, 17.0)",20.12,9.0
12,Mañana,11,K11,75,09:11,"(46.0, 13.0)",4.47,8.0
12,Mañana,11,K11,172,09:16,"(44.0, 13.0)",2.0,28.0
12,Mañana,11,K11,146,09:23,"(39.0, 10.0)",5.83,10.0
12,Mañana,11,K11,42,09:29,"(42.0, 7.0)",4.24,5.0
12,Mañana,11,K11,23,09:35,"(45.0, 10.0)",4.24,18.0
12,Mañana,11,K11,134,09:40,"(46.0, 10.0)",1.0,23.0
12,Mañana,11,K11,76,09:46,"(49.0, 11.0)",3.16,18.0
12,Mañana,11,K11,198,09:52,"(50.0, 15.0)",4.12,19.0
12,Mañana,11,K11,73,09:58,"(47.0, 16.0)",3.16,25.0
12,Mañana,11,K11,22,10:04,"(45.0, 20.0)",4.47,11.0
12,Mañana,11,K11,DEPOT (RETORNO),10:14,N/A,18.03,0.0
13,Mañana,12,K11,DEPOT,09:00,N/A,0.0,0.0
13,Mañana,12,K11,154,09:04,"(21.0, 45.0)",17.2,11.0
13,Mañana,12,K11,83,09:11,"(15.0, 47.0)",6.32,16.0
13,Mañana,12,K11,49,09:17,"(13.0, 52.0)",5.39,36.0
13,Mañana,12,K11,183,09:24,"(22.0, 53.0)",9.06,28.0
13,Mañana,12,K11,8,09:30,"(20.0, 50.0)",3.61,5.0
13,Mañana,12,K11,195,09:36,"(21.0, 48.0)",2.24,17.0
13,Mañana,12,K11,107,09:41,"(21.0, 47.0)",1.0,15.0
13,Mañana,12,K11,DEPOT (RETORNO),09:51,N/A,18.44,0.0
14,Mañana,13,K11,DEPOT,09:00,N/A,0.0,0.0
14,Mañana,13,K11,178,09:05,"(55.0, 34.0)",20.02,17.0
14,Mañana,13,K11,135,09:11,"(61.0, 33.0)",6.08,26.0
14,Mañana,13,K11,164,09:17,"(62.0, 35.0)",2.24,12.0
14,Mañana,13,K11,25,09:23,"(65.0, 35.0)",3.0,3.0
14,Mañana,13,K11,30,09:30,"(64.0, 42.0)",7.07,9.0
14,Mañana,13,K11,122,09:35,"(62.0, 42.0)",2.0,8.0
14,Mañana,13,K11,69,09:42,"(56.0, 39.0)",6.71,36.0
14,Mañana,13,K11,151,09:47,"(56.0, 37.0)",2.0,10.0
14,Mañana,13,K11,81,09:52,"(56.0, 37.0)",0.0,6.0
14,Mañana,13,K11,DEPOT (RETORNO),10:03,N/A,21.1,0.0
15,Mañana,14,K11,DEPOT,09:00,N/A,0.0,0.0
15,Mañana,14,K11,105,09:04,"(20.0, 26.0)",17.49,9.0
15,Mañana,14,K11,100,09:09,"(20.0, 26.0)",0.0,9.0
15,Mañana,14,K11,94,09:15,"(18.0, 24.0)",2.83,22.0
15,Mañana,14,K11,86,09:21,"(16.0, 22.0)",2.83,41.0
15,Mañana,14,K11,62,09:27,"(12.0, 24.0)",4.47,13.0
15,Mañana,14,K11,92,09:33,"(15.0, 19.0)",5.83,1.0
15,Mañana,14,K11,194,09:38,"(16.0, 19.0)",1.0,18.0
15,Mañana,14,K11,101,09:44,"(18.0, 18.0)",2.24,17.0
15,Mañana,14,K11,99,09:50,"(19.0, 21.0)",3.16,10.0
15,Mañana,14,K11,38,09:55,"(20.0, 20.0)",1.41,8.0
15,Mañana,14,K11,93,10:01,"(22.0, 22.0)",2.83,2.0
15,Mañana,14,K11,152,10:06,"(22.0, 22.0)",0.0,18.0
15,Mañana,14,K11,60,10:11,"(21.0, 24.0)",2.24,28.0
15,Mañana,14,K11,DEPOT (RETORNO),10:21,N/A,17.8,0.0
15,Tarde,14,K12,DEPOT,15:00,N/A,0.0,0.0
15,Tarde,14,K12,97,15:03,"(22.0, 27.0)",15.26,11.0
15,Tarde,14,K12,DEPOT (RETORNO),15:12,N/A,15.26,0.0
16,Mañana,15,K11,DEPOT,09:00,N/A,0.0,0.0
16,Mañana,15,K11,57,09:07,"(53.0, 12.0)",29.21,6.0
16,Mañana,15,K11,187,09:13,"(54.0, 10.0)",2.24,12.0
16,Mañana,15,K11,24,09:19,"(55.0, 5.0)",5.1,29.0
16,Mañana,15,K11,68,09:27,"(67.0, 5.0)",12.0,25.0
16,Mañana,15,K11,171,09:35,"(66.0, 14.0)",9.06,22.0
16,Mañana,15,K11,40,09:41,"(60.0, 12.0)",6.32,31.0
16,Mañana,15,K11,188,09:47,"(60.0, 15.0)",3.0,14.0
16,Mañana,15,K11,140,09:52,"(59.0, 15.0)",1.0,14.0
16,Mañana,15,K11,DEPOT (RETORNO),10:05,N/A,31.24,0.0
17,Mañana,16,K11,DEPOT,09:00,N/A,0.0,0.0
17,Mañana,16,K11,161,09:08,"(40.0, 66.0)",31.4,26.0
17,Mañana,16,K11,129,09:14,"(43.0, 67.0)",3.16,14.0
17,Mañana,16,K11,67,09:21,"(49.0, 73.0)",8.49,25.0
17,Mañana,16,K11,189,09:28,"(47.0, 66.0)",7.28,24.0
17,Mañana,16,K11,21,09:33,"(45.0, 65.0)",2.24,9.0
17,Mañana,16,K11,DEPOT (RETORNO),09:46,N/A,31.62,0.0
