ID Físico,Turno,Cluster,Subconjunto,nodo,Hora Llegada,coordenadas,distancia_tramo,peso_tramo
4,Mañana,1,K21,215,11:18,"(-8.4573, 9.7656)",0.7,10.0
4,Mañana,1,K21,210,11:24,"(-6.4839, 8.3008)",2.46,10.0
4,Mañana,1,K21,155,11:29,"(-6.7658, 7.8125)",0.56,10.0
4,Mañana,1,K21,DEPOT (RETORNO),11:36,N/A,10.33,0.0
5,Mañana,2,K11,DEPOT,09:00,N/A,0.0,0.0
5,Mañana,2,K11,223,09:03,"(-12.6859, -2.4414)",12.92,10.0
5,Mañana,2,K11,283,09:09,"(-15.8574, -3.0518)",3.23,10.0
5,Mañana,2,K11,338,09:14,"(-16.2979, -2.2888)",0.88,10.0
5,Mañana,2,K11,305,09:20,"(-17.6193, 0.0)",2.64,40.0
5,Mañana,2,K11,331,09:25,"(-16.2979, 2.2888)",2.64,10.0
5,Mañana,2,K11,280,09:31,"(-15.8574, 3.0518)",0.88,10.0
5,Mañana,2,K11,340,09:37,"(-19.8217, 3.8147)",4.04,10.0
5,Mañana,2,K11,391,09:42,"(-20.3723, 2.861)",1.1,10.0
5,Mañana,2,K11,365,09:48,"(-22.0242, 0.0)",3.3,40.0
5,Mañana,2,K11,398,09:54,"(-20.3723, -2.861)",3.3,10.0
5,Mañana,2,K11,343,09:59,"(-19.8217, -3.8147)",1.1,10.0
5,Mañana,2,K11,284,10:05,"(-17.6193, -6.1035)",3.18,20.0
5,Mañana,2,K11,225,10:10,"(-15.505, -7.3242)",2.44,10.0
5,Mañana,2,K11,DEPOT (RETORNO),10:19,N/A,17.15,0.0
5,Tarde,2,K12,DEPOT,15:00,N/A,0.0,0.0
5,Tarde,2,K12,278,15:03,"(-13.0383, -1.8311)",13.17,10.0
5,Tarde,2,K12,245,15:08,"(-14.0955, 0.0)",2.11,40.0
5,Tarde,2,K12,DEPOT (RETORNO),15:16,N/A,14.1,0.0
6,Mañana,3,K11,DEPOT,09:00,N/A,0.0,0.0
6,Mañana,3,K11,22,09:01,"(2.0207, 5.0)",5.39,10.0
6,Mañana,3,K11,27,09:06,"(2.1651, 6.25)",1.26,10.0
6,Mañana,3,K11,82,09:11,"(2.5259, 6.25)",0.36,10.0
6,Mañana,3,K11,63,09:17,"(3.6084, 6.25)",1.08,40.0
6,Mañana,3,K11,123,09:22,"(4.5105, 7.8125)",1.8,40.0
6,Mañana,3,K11,135,09:27,"(5.1871, 6.6406)",1.35,10.0
6,Mañana,3,K11,84,09:33,"(5.4127, 6.25)",0.45,10.0
6,Mañana,3,K11,24,09:38,"(4.3301, 5.0)",1.65,10.0
6,Mañana,3,K11,75,09:43,"(4.1497, 5.3125)",0.36,10.0
6,Mañana,3,K11,3,09:48,"(2.8867, 5.0)",1.3,40.0
6,Mañana,3,K11,DEPOT (RETORNO),09:55,N/A,5.77,0.0
6,Tarde,3,K12,DEPOT,15:00,N/A,0.0,0.0
6,Tarde,3,K12,28,15:01,"(1.4434, 7.5)",7.64,20.0
6,Tarde,3,K12,87,15:07,"(2.7063, 7.8125)",1.3,10.0
6,Tarde,3,K12,142,15:12,"(3.1574, 7.8125)",0.45,10.0
6,Tarde,3,K12,147,15:17,"(3.3829, 9.7656)",1.97,10.0
6,Tarde,3,K12,202,15:22,"(3.9467, 9.7656)",0.56,10.0
6,Tarde,3,K12,183,15:28,"(5.6382, 9.7656)",1.69,40.0
6,Tarde,3,K12,195,15:33,"(6.4839, 8.3008)",1.69,10.0
6,Tarde,3,K12,144,15:38,"(6.7658, 7.8125)",0.56,10.0
6,Tarde,3,K12,145,15:44,"(9.0211, 7.8125)",2.26,20.0
6,Tarde,3,K12,86,15:49,"(9.0211, 6.25)",1.56,10.0
6,Tarde,3,K12,81,15:55,"(9.9232, 4.6875)",1.8,10.0
6,Tarde,3,K12,80,16:00,"(9.0211, 3.125)",1.8,20.0
6,Tarde,3,K12,21,16:05,"(7.9386, 3.75)",1.25,10.0
6,Tarde,3,K12,DEPOT (RETORNO),16:12,N/A,8.78,0.0
7,Mañana,3,K21,DEPOT,11:00,N/A,0.0,0.0
7,Mañana,3,K21,8,11:02,"(8.6603, 5.0)",10.0,40.0
7,Mañana,3,K21,26,11:07,"(7.2169, 5.0)",1.44,10.0
7,Mañana,3,K21,85,11:13,"(7.2169, 6.25)",1.25,20.0
7,Mañana,3,K21,25,11:18,"(5.7735, 5.0)",1.91,20.0
7,Mañana,3,K21,15,11:24,"(3.3198, 4.25)",2.57,10.0
7,Mañana,3,K21,DEPOT (RETORNO),11:30,N/A,5.39,0.0
8,Mañana,4,K11,DEPOT,09:00,N/A,0.0,0.0
8,Mañana,4,K11,282,09:05,"(-19.3813, 9.1553)",21.43,10.0
8,Mañana,4,K11,341,09:11,"(-22.0242, 7.6294)",3.05,20.0
8,Mañana,4,K11,400,09:17,"(-24.7772, 4.7684)",3.97,10.0
8,Mañana,4,K11,401,09:23,"(-27.5302, 9.5367)",5.51,20.0
8,Mañana,4,K11,342,09:29,"(-24.2266, 11.4441)",3.81,10.0
8,Mañana,4,K11,250,09:35,"(-21.1432, 12.207)",3.18,40.0
8,Mañana,4,K11,337,09:41,"(-22.0242, 15.2588)",3.18,10.0
8,Mañana,4,K11,396,09:47,"(-22.0242, 19.0735)",3.81,20.0
8,Mañana,4,K11,395,09:53,"(-16.5181, 19.0735)",5.51,10.0
8,Mañana,4,K11,336,09:59,"(-17.6193, 15.2588)",3.97,20.0
8,Mañana,4,K11,DEPOT (RETORNO),10:10,N/A,23.31,0.0
9,Mañana,5,K11,DEPOT,09:00,N/A,0.0,0.0
9,Mañana,5,K11,196,09:03,"(12.6859, -2.4414)",12.92,10.0
9,Mañana,5,K11,295,09:08,"(13.0383, -1.8311)",0.7,10.0
9,Mañana,5,K11,256,09:14,"(15.8574, -3.0518)",3.07,10.0
9,Mañana,5,K11,355,09:19,"(16.2979, -2.2888)",0.88,10.0
9,Mañana,5,K11,302,09:25,"(17.6193, 0.0)",2.64,40.0
9,Mañana,5,K11,362,09:31,"(22.0242, 0.0)",4.4,40.0
9,Mañana,5,K11,374,09:37,"(20.3723, 2.861)",3.3,10.0
9,Mañana,5,K11,319,09:42,"(19.8217, 3.8147)",1.1,10.0
9,Mañana,5,K11,259,09:48,"(15.8574, 3.0518)",4.04,10.0
9,Mañana,5,K11,314,09:53,"(16.2979, 2.2888)",0.88,10.0
9,Mañana,5,K11,242,09:59,"(14.0955, 0.0)",3.18,40.0
9,Mañana,5,K11,DEPOT (RETORNO),10:08,N/A,14.1,0.0
9,Tarde,5,K12,DEPOT,15:00,N/A,0.0,0.0
9,Tarde,5,K12,254,15:03,"(13.0383, 1.8311)",13.17,10.0
9,Tarde,5,K12,199,15:08,"(12.6859, 2.4414)",0.7,10.0
9,Tarde,5,K12,DEPOT (RETORNO),15:16,N/A,12.92,0.0
10,Mañana,6,K11,DEPOT,09:00,N/A,0.0,0.0
10,Mañana,6,K11,18,09:02,"(7.9386, -3.75)",8.78,10.0
10,Mañana,6,K11,77,09:07,"(9.0211, -3.125)",1.25,20.0
10,Mañana,6,K11,137,09:13,"(11.2764, -3.9062)",2.39,20.0
10,Mañana,6,K11,197,09:19,"(14.0955, -4.8828)",2.98,20.0
10,Mañana,6,K11,138,09:24,"(12.404, -5.8594)",1.95,10.0
10,Mañana,6,K11,133,09:30,"(13.5316, -7.8125)",2.26,40.0
10,Mañana,6,K11,241,09:35,"(14.0955, -9.7656)",2.03,10.0
10,Mañana,6,K11,240,09:41,"(11.2764, -9.7656)",2.82,20.0
10,Mañana,6,K11,181,09:46,"(11.2764, -7.8125)",1.95,10.0
10,Mañana,6,K11,180,09:52,"(9.0211, -7.8125)",2.26,20.0
10,Mañana,6,K11,120,09:58,"(7.2169, -6.25)",2.39,20.0
10,Mañana,6,K11,DEPOT (RETORNO),10:05,N/A,9.55,0.0
10,Tarde,6,K12,DEPOT,15:00,N/A,0.0,0.0
10,Tarde,6,K12,13,15:02,"(8.6603, -5.0)",10.0,40.0
10,Tarde,6,K12,78,15:07,"(9.9232, -4.6875)",1.3,10.0
10,Tarde,6,K12,73,15:13,"(10.8253, -6.25)",1.8,40.0
10,Tarde,6,K12,121,15:18,"(9.0211, -6.25)",1.8,10.0
10,Tarde,6,K12,61,15:23,"(7.2169, -5.0)",2.19,10.0
10,Tarde,6,K12,DEPOT (RETORNO),15:31,N/A,8.78,0.0
11,Mañana,7,K11,DEPOT,09:00,N/A,0.0,0.0
11,Mañana,7,K11,300,09:04,"(14.0955, -12.207)",18.65,20.0
11,Mañana,7,K11,360,09:11,"(17.6193, -15.2588)",4.66,20.0
11,Mañana,7,K11,419,09:17,"(16.5181, -19.0735)",3.97,10.0
11,Mañana,7,K11,420,09:23,"(22.0242, -19.0735)",5.51,20.0
11,Mañana,7,K11,361,09:29,"(22.0242, -15.2588)",3.81,10.0
11,Mañana,7,K11,301,09:35,"(17.6193, -12.207)",5.36,10.0
11,Mañana,7,K11,193,09:41,"(16.9146, -9.7656)",2.54,40.0
11,Mañana,7,K11,DEPOT (RETORNO),09:51,N/A,19.53,0.0
12,Mañana,8,K11,DEPOT,09:00,N/A,0.0,0.0
12,Mañana,8,K11,304,09:04,"(-8.8097, 15.2588)",17.62,40.0
12,Mañana,8,K11,332,09:10,"(-6.6072, 19.0735)",4.4,10.0
12,Mañana,8,K11,383,09:16,"(-7.7085, 19.0735)",1.1,10.0
12,Mañana,8,K11,364,09:21,"(-11.0121, 19.0735)",3.3,40.0
12,Mañana,8,K11,390,09:27,"(-12.6639, 16.2125)",3.3,10.0
12,Mañana,8,K11,335,09:33,"(-13.2145, 15.2588)",1.1,10.0
12,Mañana,8,K11,330,09:39,"(-10.1311, 12.97)",3.84,10.0
12,Mañana,8,K11,275,09:44,"(-10.5716, 12.207)",0.88,10.0
12,Mañana,8,K11,DEPOT (RETORNO),09:53,N/A,16.15,0.0
13,Mañana,9,K11,DEPOT,09:00,N/A,0.0,0.0
13,Mañana,9,K11,325,09:06,"(17.6193, 15.2588)",23.31,20.0
13,Mañana,9,K11,326,09:12,"(22.0242, 15.2588)",4.4,10.0
13,Mañana,9,K11,385,09:18,"(22.0242, 19.0735)",3.81,20.0
13,Mañana,9,K11,384,09:24,"(16.5181, 19.0735)",5.51,10.0
13,Mañana,9,K11,363,09:31,"(11.0121, 19.0735)",5.51,40.0
13,Mañana,9,K11,375,09:36,"(12.6639, 16.2125)",3.3,10.0
13,Mañana,9,K11,324,09:42,"(13.2145, 15.2588)",1.1,10.0
13,Mañana,9,K11,DEPOT (RETORNO),09:52,N/A,20.19,0.0
14,Mañana,10,K11,DEPOT,09:00,N/A,0.0,0.0
14,Mañana,10,K11,198,09:04,"(15.505, -7.3242)",17.15,10.0
14,Mañana,10,K11,258,09:10,"(19.3813, -9.1553)",4.29,10.0
14,Mañana,10,K11,317,09:16,"(22.0242, -7.6294)",3.05,20.0
14,Mañana,10,K11,253,09:22,"(21.1432, -12.207)",4.66,40.0
14,Mañana,10,K11,318,09:28,"(24.2266, -11.4441)",3.18,10.0
14,Mañana,10,K11,377,09:34,"(27.5302, -9.5367)",3.81,20.0
14,Mañana,10,K11,376,09:40,"(24.7772, -4.7684)",5.51,10.0
14,Mañana,10,K11,415,09:47,"(20.3723, -2.861)",4.8,10.0
14,Mañana,10,K11,316,09:52,"(19.8217, -3.8147)",1.1,10.0
14,Mañana,10,K11,257,09:58,"(17.6193, -6.1035)",3.18,20.0
14,Mañana,10,K11,DEPOT (RETORNO),10:07,N/A,18.65,0.0
15,Mañana,11,K11,DEPOT,09:00,N/A,0.0,0.0
15,Mañana,11,K11,45,09:02,"(-7.9386, -3.75)",8.78,10.0
15,Mañana,11,K11,104,09:07,"(-9.0211, -3.125)",1.25,20.0
15,Mañana,11,K11,164,09:13,"(-11.2764, -3.9063)",2.39,20.0
15,Mañana,11,K11,224,09:19,"(-14.0955, -4.8828)",2.98,20.0
15,Mañana,11,K11,165,09:24,"(-12.404, -5.8594)",1.95,10.0
15,Mañana,11,K11,131,09:30,"(-13.5316, -7.8125)",2.26,40.0
15,Mañana,11,K11,230,09:35,"(-14.0955, -9.7656)",2.03,10.0
15,Mañana,11,K11,229,09:41,"(-11.2764, -9.7656)",2.82,20.0
15,Mañana,11,K11,170,09:46,"(-11.2764, -7.8125)",1.95,10.0
15,Mañana,11,K11,169,09:52,"(-9.0211, -7.8125)",2.26,20.0
15,Mañana,11,K11,109,09:58,"(-7.2169, -6.25)",2.39,20.0
15,Mañana,11,K11,DEPOT (RETORNO),10:05,N/A,9.55,0.0
15,Tarde,11,K12,DEPOT,15:00,N/A,0.0,0.0
15,Tarde,11,K12,11,15:02,"(-8.6603, -5.0)",10.0,40.0
15,Tarde,11,K12,105,15:07,"(-9.9232, -4.6875)",1.3,10.0
15,Tarde,11,K12,71,15:13,"(-10.8253, -6.25)",1.8,40.0
15,Tarde,11,K12,110,15:18,"(-9.0211, -6.25)",1.8,10.0
15,Tarde,11,K12,50,15:23,"(-7.2169, -5.0)",2.19,10.0
15,Tarde,11,K12,DEPOT (RETORNO),15:31,N/A,8.78,0.0
16,Mañana,12,K11,DEPOT,09:00,N/A,0.0,0.0
16,Mañana,12,K11,327,09:05,"(6.6072, 19.0735)",20.19,10.0
16,Mañana,12,K11,382,09:10,"(7.7085, 19.0735)",1.1,10.0
16,Mañana,12,K11,387,09:16,"(8.2591, 23.8419)",4.8,10.0
16,Mañana,12,K11,388,09:23,"(5.506, 28.6102)",5.51,20.0
16,Mañana,12,K11,329,09:29,"(2.2024, 26.7029)",3.81,10.0
16,Mañana,12,K11,328,09:35,"(4.4048, 22.8882)",4.4,20.0
16,Mañana,12,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
17,Mañana,13,K11,DEPOT,09:00,N/A,0.0,0.0
17,Mañana,13,K11,351,09:05,"(-6.6072, -19.0735)",20.19,10.0
17,Mañana,13,K11,406,09:10,"(-7.7085, -19.0735)",1.1,10.0
17,Mañana,13,K11,411,09:16,"(-8.2591, -23.8419)",4.8,10.0
17,Mañana,13,K11,412,09:23,"(-5.506, -28.6102)",5.51,20.0
17,Mañana,13,K11,353,09:29,"(-2.2024, -26.7029)",3.81,10.0
17,Mañana,13,K11,352,09:35,"(-4.4048, -22.8882)",4.4,20.0
17,Mañana,13,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
18,Mañana,14,K11,DEPOT,09:00,N/A,0.0,0.0
18,Mañana,14,K11,307,09:04,"(8.8097, -15.2588)",17.62,40.0
18,Mañana,14,K11,356,09:10,"(6.6073, -19.0735)",4.4,10.0
18,Mañana,14,K11,407,09:16,"(7.7085, -19.0735)",1.1,10.0
18,Mañana,14,K11,367,09:21,"(11.0121, -19.0735)",3.3,40.0
18,Mañana,14,K11,414,09:27,"(12.6639, -16.2125)",3.3,10.0
18,Mañana,14,K11,359,09:33,"(13.2145, -15.2588)",1.1,10.0
18,Mañana,14,K11,354,09:39,"(10.1311, -12.97)",3.84,10.0
18,Mañana,14,K11,299,09:44,"(10.5716, -12.207)",0.88,10.0
18,Mañana,14,K11,DEPOT (RETORNO),09:53,N/A,16.15,0.0
19,Mañana,15,K11,DEPOT,09:00,N/A,0.0,0.0
19,Mañana,15,K11,41,09:01,"(-7.2169, 2.5)",7.64,20.0
19,Mañana,15,K11,100,09:07,"(-8.119, 1.5625)",1.3,10.0
19,Mañana,15,K11,151,09:12,"(-8.3445, 1.1719)",0.45,10.0
19,Mañana,15,K11,160,09:17,"(-10.1487, 1.9531)",1.97,10.0
19,Mañana,15,K11,211,09:23,"(-10.4306, 1.4648)",0.56,10.0
19,Mañana,15,K11,185,09:28,"(-11.2764, 0.0)",1.69,40.0
19,Mañana,15,K11,218,09:33,"(-10.4306, -1.4648)",1.69,10.0
19,Mañana,15,K11,163,09:39,"(-10.1487, -1.9531)",0.56,10.0
19,Mañana,15,K11,125,09:44,"(-9.0211, 0.0)",2.26,40.0
19,Mañana,15,K11,158,09:50,"(-8.3445, -1.1719)",1.35,10.0
19,Mañana,15,K11,103,09:55,"(-8.119, -1.5625)",0.45,10.0
19,Mañana,15,K11,44,10:00,"(-7.2169, -2.5)",1.3,20.0
19,Mañana,15,K11,DEPOT (RETORNO),10:07,N/A,7.64,0.0
19,Tarde,15,K12,DEPOT,15:00,N/A,0.0,0.0
19,Tarde,15,K12,38,15:01,"(-5.3405, -0.75)",5.39,10.0
19,Tarde,15,K12,98,15:06,"(-6.6756, -0.9375)",1.35,10.0
19,Tarde,15,K12,43,15:11,"(-6.4952, -1.25)",0.36,10.0
19,Tarde,15,K12,65,15:16,"(-7.2169, 0.0)",1.44,40.0
19,Tarde,15,K12,91,15:22,"(-6.6756, 0.9375)",1.08,10.0
19,Tarde,15,K12,40,15:27,"(-6.4952, 1.25)",0.36,10.0
19,Tarde,15,K12,5,15:32,"(-5.7735, 0.0)",1.44,40.0
19,Tarde,15,K12,31,15:37,"(-5.3405, 0.75)",0.87,10.0
19,Tarde,15,K12,DEPOT (RETORNO),15:44,N/A,5.39,0.0
20,Mañana,16,K11,DEPOT,09:00,N/A,0.0,0.0
20,Mañana,16,K11,46,09:01,"(-2.0207, -5.0)",5.39,10.0
20,Mañana,16,K11,51,09:06,"(-2.1651, -6.25)",1.26,10.0
20,Mañana,16,K11,106,09:11,"(-2.5259, -6.25)",0.36,10.0
20,Mañana,16,K11,52,09:17,"(-1.4434, -7.5)",1.65,20.0
20,Mañana,16,K11,111,09:22,"(-2.7063, -7.8125)",1.3,10.0
20,Mañana,16,K11,166,09:27,"(-3.1574, -7.8125)",0.45,10.0
20,Mañana,16,K11,171,09:33,"(-3.3829, -9.7656)",1.97,10.0
20,Mañana,16,K11,226,09:38,"(-3.9467, -9.7656)",0.56,10.0
20,Mañana,16,K11,186,09:43,"(-5.6382, -9.7656)",1.69,40.0
20,Mañana,16,K11,219,09:49,"(-6.4839, -8.3008)",1.69,10.0
20,Mañana,16,K11,168,09:54,"(-6.7658, -7.8125)",0.56,10.0
20,Mañana,16,K11,108,09:59,"(-5.4127, -6.25)",2.07,10.0
20,Mañana,16,K11,49,10:05,"(-5.7735, -5.0)",1.3,20.0
20,Mañana,16,K11,DEPOT (RETORNO),10:12,N/A,7.64,0.0
20,Tarde,16,K12,DEPOT,15:00,N/A,0.0,0.0
20,Tarde,16,K12,6,15:01,"(-2.8867, -5.0)",5.77,40.0
20,Tarde,16,K12,66,15:06,"(-3.6084, -6.25)",1.44,40.0
20,Tarde,16,K12,126,15:12,"(-4.5105, -7.8125)",1.8,40.0
20,Tarde,16,K12,159,15:17,"(-5.1871, -6.6406)",1.35,10.0
20,Tarde,16,K12,99,15:22,"(-4.1497, -5.3125)",1.69,10.0
20,Tarde,16,K12,48,15:27,"(-4.3301, -5.0)",0.36,10.0
20,Tarde,16,K12,39,15:33,"(-3.3198, -4.25)",1.26,10.0
20,Tarde,16,K12,DEPOT (RETORNO),15:39,N/A,5.39,0.0
21,Mañana,17,K11,DEPOT,09:00,N/A,0.0,0.0
21,Mañana,17,K11,274,09:05,"(-1.7619, 21.3623)",21.43,10.0
21,Mañana,17,K11,249,09:11,"(0.0, 24.4141)",3.52,40.0
21,Mañana,17,K11,334,09:17,"(-2.2024, 26.7029)",3.18,10.0
21,Mañana,17,K11,393,09:23,"(-5.506, 28.6102)",3.81,20.0
21,Mañana,17,K11,392,09:29,"(-8.2591, 23.8419)",5.51,10.0
21,Mañana,17,K11,333,09:35,"(-4.4048, 22.8882)",3.97,20.0
21,Mañana,17,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
22,Mañana,18,K11,DEPOT,09:00,N/A,0.0,0.0
22,Mañana,18,K11,285,09:05,"(-19.3813, -9.1553)",21.43,10.0
22,Mañana,18,K11,251,09:11,"(-21.1432, -12.207)",3.52,40.0
22,Mañana,18,K11,345,09:17,"(-24.2266, -11.4441)",3.18,10.0
22,Mañana,18,K11,404,09:23,"(-27.5302, -9.5367)",3.81,20.0
22,Mañana,18,K11,403,09:29,"(-24.7772, -4.7684)",5.51,10.0
22,Mañana,18,K11,344,09:35,"(-22.0242, -7.6294)",3.97,20.0
22,Mañana,18,K11,DEPOT (RETORNO),09:46,N/A,23.31,0.0
23,Mañana,19,K11,DEPOT,09:00,N/A,0.0,0.0
23,Mañana,19,K11,191,09:05,"(-16.9146, -9.7656)",19.53,40.0
23,Mañana,19,K11,290,09:10,"(-17.6193, -12.207)",2.54,10.0
23,Mañana,19,K11,349,09:16,"(-17.6193, -15.2588)",3.05,20.0
23,Mañana,19,K11,350,09:22,"(-22.0242, -15.2588)",4.4,10.0
23,Mañana,19,K11,409,09:28,"(-22.0242, -19.0735)",3.81,20.0
23,Mañana,19,K11,408,09:35,"(-16.5181, -19.0735)",5.51,10.0
23,Mañana,19,K11,366,09:41,"(-11.0121, -19.0735)",5.51,40.0
23,Mañana,19,K11,399,09:47,"(-12.6639, -16.2125)",3.3,10.0
23,Mañana,19,K11,348,09:52,"(-13.2145, -15.2588)",1.1,10.0
23,Mañana,19,K11,289,09:58,"(-14.0955, -12.207)",3.18,20.0
23,Mañana,19,K11,DEPOT (RETORNO),10:08,N/A,18.65,0.0
24,Mañana,20,K11,DEPOT,09:00,N/A,0.0,0.0
24,Mañana,20,K11,357,09:06,"(4.4048, -22.8882)",23.31,20.0
24,Mañana,20,K11,416,09:12,"(8.2591, -23.8418)",3.97,10.0
24,Mañana,20,K11,417,09:18,"(5.506, -28.6102)",5.51,20.0
24,Mañana,20,K11,358,09:24,"(2.2024, -26.7029)",3.81,10.0
24,Mañana,20,K11,252,09:30,"(0.0, -24.4141)",3.18,40.0
24,Mañana,20,K11,298,09:36,"(1.7619, -21.3623)",3.52,10.0
24,Mañana,20,K11,DEPOT (RETORNO),09:46,N/A,21.43,0.0
25,Mañana,21,K11,DEPOT,09:00,N/A,0.0,0.0
25,Mañana,21,K11,378,09:08,"(30.2832, -14.3051)",33.49,10.0
25,Mañana,21,K11,373,09:15,"(33.0363, -19.0735)",5.51,40.0
25,Mañana,21,K11,421,09:21,"(27.5302, -19.0735)",5.51,10.0
25,Mañana,21,K11,313,09:27,"(26.429, -15.2588)",3.97,40.0
25,Mañana,21,K11,DEPOT (RETORNO),09:40,N/A,30.52,0.0
26,Mañana,22,K11,DEPOT,09:00,N/A,0.0,0.0
26,Mañana,22,K11,200,09:03,"(14.0955, 4.8828)",14.92,20.0
26,Mañana,22,K11,201,09:09,"(15.505, 7.3242)",2.82,10.0
26,Mañana,22,K11,260,09:15,"(17.6193, 6.1035)",2.44,20.0
26,Mañana,22,K11,188,09:21,"(16.9146, 9.7656)",3.73,40.0
26,Mañana,22,K11,266,09:26,"(17.6193, 12.207)",2.54,10.0
26,Mañana,22,K11,265,09:32,"(14.0955, 12.207)",3.52,20.0
26,Mañana,22,K11,206,09:38,"(14.0955, 9.7656)",2.44,10.0
26,Mañana,22,K11,128,09:43,"(13.5316, 7.8125)",2.03,40.0
26,Mañana,22,K11,205,09:49,"(11.2764, 9.7656)",2.98,20.0
26,Mañana,22,K11,146,09:55,"(11.2764, 7.8125)",1.95,10.0
26,Mañana,22,K11,DEPOT (RETORNO),10:03,N/A,13.72,0.0
26,Tarde,22,K12,DEPOT,15:00,N/A,0.0,0.0
